path,label,split
D:\antispoofing\data\processed\spoof\frame_182.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_134.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_130.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_490.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_136.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_169.mp4_360.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_240.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_440.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_159.mp4_130.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_162.mp4_100.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_6.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_4.mp4_220.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_153.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_164.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_390.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_145.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_280.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_165.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_101.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_169.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030501.mp4_350.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_720.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.26_1caf94d0.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_20250528_184443.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_184443.mp4_240.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.13.38_b4359222.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_154.mp4_250.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_360.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_160.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_145.mp4_240.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_156.mp4_310.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_144.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_169.mp4_250.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_280.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_169.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_182.mp4_250.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_158.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_108.mp4_400.jpg,1,val
D:\antispoofing\data\processed\spoof\3.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_163.mp4_430.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_140.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_108.mp4_670.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_163.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_146.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_156.mp4_360.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_155.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_108.mp4_320.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_182.mp4_220.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.41_07f1b9f0.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_160.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_210.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_165.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20240823_194131.mp4_210.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_6.mp4_230.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2026-01-27 at 1.02.31 PM.jpeg,0,val
D:\antispoofing\data\processed\spoof\frame_163.mp4_170.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_145.mp4_130.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_161.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_570.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_830.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_163.mp4_130.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.57_02fd2cd8.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_180.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_183.mp4_80.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 21.08.16_21aaa654.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_101.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_260.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_184443.mp4_210.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.54_5abbae8b.jpg,0,val
D:\antispoofing\data\processed\real\Selfie_23.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_161.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_1.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_230.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_134.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_181931.mp4_180.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_22.mp4_380.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030546.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_134.mp4_600.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_171453533.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_450.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_140.mp4_90.jpg,1,val
D:\antispoofing\data\processed\real\Selfie_3.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_148.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_270.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_146.mp4_90.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_149.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_162.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_2.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_370.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_171453533.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_163.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_180.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_6.mp4_220.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_730.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_152.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_156.mp4_90.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_142.mp4_110.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_22.mp4_90.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_108.mp4_460.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_150.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_750.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_147.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_230.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_182424.mp4_240.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_154.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_139.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_410.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_144.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_182.mp4_390.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.27_58cec1a4.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_2.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_130.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.22_e17320ad.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_164.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030652.mp4_180.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.13.32_97ab1d52.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_20250528_184443.mp4_230.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191602.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030523.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_153.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_170.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_182036.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_5.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_162.mp4_90.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.13.36_a4d3c3a4.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_183.mp4_230.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030629.mp4_310.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_154.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_22.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_630.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_137.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_134.mp4_360.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_156.mp4_340.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_1.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_139.mp4_80.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_150.mp4_130.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030439.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_210.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_166.mp4_30.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_6.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_133.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_182.mp4_380.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_139.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20240823_194241.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_160.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_260.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_108.mp4_450.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_190841.mp4_90.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191333.mp4_50.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_104.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_159.mp4_80.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_22.mp4_200.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_480.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_156.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_143.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_210.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_170.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_183.mp4_450.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_150.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_157.mp4_80.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_0.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_147.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_168.mp4_60.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_670.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_149.mp4_140.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_149.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_180.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_160.mp4_20.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_167.mp4_530.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_320.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_142.mp4_130.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_102.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_190.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_182148.mp4_250.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030805.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_39.mp4_710.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_VID_20240823_171603.mp4_10.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_158.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_22.mp4_630.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20241126_030501.mp4_170.jpg,1,val
D:\antispoofing\data\processed\real\Selfie_20.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_161.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_PXL_20230411_164048136.mp4_100.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_160.mp4_90.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_182.mp4_350.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_183.mp4_70.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_183829.mp4_160.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_20250528_191234.mp4_40.jpg,1,val
D:\antispoofing\data\processed\real\WhatsApp Image 2025-11-25 at 18.12.28_4b3c5eb5.jpg,0,val
D:\antispoofing\data\processed\spoof\frame_20241126_030745.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_1.mp4_120.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_145.mp4_170.jpg,1,val
"D:\antispoofing\data\processed\real\ChatGPT Image Nov 25, 2025, 08_12_11 PM.png",0,val
D:\antispoofing\data\processed\spoof\frame_165.mp4_40.jpg,1,val
D:\antispoofing\data\processed\spoof\frame_134.mp4_670.jpg,1,val
